	ИЗОБРАЖЕНИЕ	ИСТОЧНИК	ВОЗРАСТ ИСПОЛНИТЕЛЯ	ТЕКСТ ИСПОЛНИТЕЛЯ
49	https://cdn.pixabay.com/photo/2017/08/01/20/52/people-2567915_960_720.jpg	https://pixabay.com/ru/photos/%D0%BB%D1%8E%D0%B4%D0%B8-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D1%8B-%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D1%8F%D1%89%D0%B8%D0%B9-%D1%81%D0%BC%D0%B5%D1%85-2567915/	26	3 женщины смеются. солнце светит им в лицо. одна из девушек в шапке. другая в очках. у всех короткие волосы
50	https://cdn.pixabay.com/photo/2021/11/13/19/46/elderly-man-6792215_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d1%82%d0%b0%d1%80%d0%b8%d0%ba-%d0%bf%d0%b5%d1%80%d0%b5%d1%81%d0%b5%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d1%83%d0%bb%d0%b8%d1%86%d1%8b-6792215/	26	На фото старик. Вероятно он идёт по какому-то важному делу. На своём пути он сталкивается с этапом пересечения проезжей части по пешеходному переходу. Делает он это немного опрометчиво. Есть вероятность, что водитель авто может не увидеть пешехода. Всегда нужно смотреть по сторонам, даже если переходишь дорого в нужном месте. Ситуации бывают разные.
51	https://cdn.pixabay.com/photo/2017/05/04/16/37/meeting-2284501_960_720.jpg	https://pixabay.com/ru/photos/%d0%b2%d1%81%d1%82%d1%80%d0%b5%d1%87%d0%b0-%d0%b1%d0%b8%d0%b7%d0%bd%d0%b5%d1%81-%d0%b0%d1%80%d1%85%d0%b8%d1%82%d0%b5%d0%ba%d1%82%d0%be%d1%80-%d0%be%d1%84%d0%b8%d1%81-2284501/	26	Судя по фотографии, группа (скорее всего) дизайнеров или инженеров обсуждают или делают какой либо проект. Судя по калькулятору на столе считаю смету или разметку для проекта. В правом углу стола лежит каска, значит можно предположить что участвует в подготовке проекта строитель или прораб. По фотографии тяжело разобрать что за проект.
52	https://cdn.pixabay.com/photo/2015/01/08/18/26/man-593333_960_720.jpg	https://pixabay.com/ru/photos/%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%bd%d0%b0%d0%bf%d0%b8%d1%81%d0%b0%d1%82%d1%8c-%d0%bf%d0%bb%d0%b0%d0%bd-593333/	26	видно на заднем плане ноут на переднем плане видно как чья то рука пишет в блокноте.. видно что человек находится в офисе
53	https://cdn.pixabay.com/photo/2016/08/16/09/53/international-conference-1597531_960_720.jpg	https://pixabay.com/ru/photos/%d0%bc%d0%b5%d1%81%d1%82%d0%be-%d0%bf%d1%80%d0%be%d0%b2%d0%b5%d0%b4%d0%b5%d0%bd%d0%b8%d1%8f-%d0%bc%d0%b5%d1%80%d0%be%d0%bf%d1%80%d0%b8%d1%8f%d1%82%d0%b8%d1%8f-1597531/	26	вино на картинке как буд то сфоткали как люди сидят на конференции. видно что большинство сидят с блакнотом а кто то с ноутом
54	https://cdn.pixabay.com/photo/2022/05/04/02/29/calligraphy-7173006_960_720.jpg	https://pixabay.com/ru/photos/%D0%BA%D0%B0%D0%BB%D0%BB%D0%B8%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%8F-%D0%BF%D0%B8%D1%88%D1%83-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B0-%D1%80%D1%83%D1%87%D0%BA%D0%B0-7173006/	26	Девушка с черными волосами за серым столом. Записывает что то в блокнот. На сером столе стоит стакан воды. Слева от руки лежит пенал с маркерами. Ещё на столе есть стакан, в котором стоят карандаш и ручки.
55	https://cdn.pixabay.com/photo/2021/08/19/14/00/field-6558125_960_720.jpg	https://pixabay.com/ru/photos/%d0%bf%d0%be%d0%bb%d0%b5-%d1%80%d0%b5%d0%b1%d0%b5%d0%bd%d0%be%d0%ba-%d0%b2%d0%b5%d0%bb%d0%be%d1%81%d0%b8%d0%bf%d0%b5%d0%b4-6558125/	26	На свежем воздухе, где-то в деревне, маленький мальчик уехал на велосипеде на поляну, где на фоне заходившего солнца, запускал в небо воздушного змея. Изображение выполнено в темных тонах, однако имеет особую притягательность. Беззаботность мальчика и красивый заход солнца передают позитивное настроение и чувство приходящего лета. В памяти сразу возникают воспоминания из детства. Возникает желание уехать в деревню. 
56	https://cdn.pixabay.com/photo/2018/07/31/14/09/young-people-3575167_960_720.jpg	https://pixabay.com/ru/photos/%d0%bc%d0%be%d0%bb%d0%be%d0%b4%d0%b5%d0%b6%d1%8c-%d0%b3%d1%80%d1%83%d0%bf%d0%bf%d0%b0-%d0%b4%d1%80%d1%83%d0%b7%d1%8c%d1%8f-%d0%b4%d1%80%d1%83%d0%b6%d0%b1%d0%b0-3575167/	26	На фото люди. Четыре человека. Скорее всего они друзья, которые приехали отдыхать на природу. Им пришла идея запечатлить своё путешествие. Скорее всего это происходило осенью. Всем спасибо.
57	https://cdn.pixabay.com/photo/2022/04/06/20/54/man-7116367_960_720.jpg	https://pixabay.com/ru/photos/%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%b2%d0%b7%d1%80%d0%be%d1%81%d0%bb%d1%8b%d0%b9-%d0%bc%d0%be%d0%bb%d0%be%d0%b4%d0%be%d0%b9-%d1%81%d0%bb%d0%be%d0%bc%d0%b0%d1%82%d1%8c-7116367/	26	Молодой человек явно офисный рабочий. Судя по ноутбукам он программист (IT специалист). Может даже быть, что он обычный офисный рабочий.Человек явно устал, либо у него перерыв и он решил передохнуть.
58	https://cdn.pixabay.com/photo/2018/09/01/04/15/siblings-3646046_960_720.jpg	https://pixabay.com/ru/photos/%d0%b1%d1%80%d0%b0%d1%82%d1%8c%d1%8f-%d0%b8-%d1%81%d0%b5%d1%81%d1%82%d1%80%d1%8b-%d0%bd%d0%b0-%d0%be%d1%82%d0%ba%d1%80%d1%8b%d1%82%d0%be%d0%bc-%d0%b2%d0%be%d0%b7%d0%b4%d1%83%d1%85%d0%b5-3646046/	26	На улице болле похоже на осень из за колоритов. По спине не возможно определить что за пара, но можно предположить что мама с ребенком. Пара явно за чем то наблюдает, возможно куда то направляется.
59	https://cdn.pixabay.com/photo/2022/05/02/16/26/cyclists-7170009_960_720.jpg	https://pixabay.com/ru/photos/%d0%b2%d0%b5%d0%bb%d0%be%d1%81%d0%b8%d0%bf%d0%b5%d0%b4%d0%b8%d1%81%d1%82%d1%8b-%d1%82%d0%be%d0%bb%d0%bf%d0%b0-%d1%83%d0%bb%d0%b8%d1%86%d0%b0-%d0%bb%d1%8e%d0%b4%d0%b8-7170009/	27	На улице солнечная погода. Люди гуляют и спешат по делам. Кто-то катается на велосипедах кто-то едет на самокате. Улица переполнена людьми всех возрастов.
60	https://cdn.pixabay.com/photo/2016/11/08/05/10/students-1807505_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82%d1%8b-%d0%ba%d0%be%d0%bc%d0%bf%d1%8c%d1%8e%d1%82%d0%b5%d1%80%d1%8b-%d0%bd%d0%be%d1%83%d1%82%d0%b1%d1%83%d0%ba%d0%b8-1807505/	27	Люди азиатской внешности отдыхают на природе. На газоне сидят две девушки и один парень. Они смотрят в ноутбуки. Из явно радует это занятие погода яркая и солнечная. Это картинка ассоциируется с хорошим днём.
61	https://cdn.pixabay.com/photo/2017/07/31/11/21/people-2557396_960_720.jpg	https://pixabay.com/ru/photos/%D0%BB%D1%8E%D0%B4%D0%B8-%D0%B4%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B8-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D1%8B-%D1%81%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%82%D1%8B-2557396/	27	на данной фотографии изображены люди которые сидят вокруг стола и что то обсуждают. Там находятся пять человек скорее всего они ищут решение какой то задачи. видимо это связанно с их работой . скорее всего они дизайнеры так как у них на столе лежат ручки и большой холст а может быть они архитекторы . этого нам к сожалению не узнать. но мы будем надеется что у них все получится . на вид этим людям примерно лет тридцать а может и младше . в общем на фотографии вполне молодые и талантливые люди которые обязательно сделают то что им нужно
62	https://cdn.pixabay.com/photo/2018/09/01/04/15/siblings-3646046_960_720.jpg	https://pixabay.com/ru/photos/%d0%b1%d1%80%d0%b0%d1%82%d1%8c%d1%8f-%d0%b8-%d1%81%d0%b5%d1%81%d1%82%d1%80%d1%8b-%d0%bd%d0%b0-%d0%be%d1%82%d0%ba%d1%80%d1%8b%d1%82%d0%be%d0%bc-%d0%b2%d0%be%d0%b7%d0%b4%d1%83%d1%85%d0%b5-3646046/	27	На данном фото изображены молодые люди, которые стоят к нам спиной. Качество данного изображения просто отличное. Солнечные лучи так заворожительно освещают деревья. Очень красиво смотрятся рябиновые веточки. Изображение отличное!
63	https://cdn.pixabay.com/photo/2014/09/21/17/56/mountaineering-455338_960_720.jpg	https://pixabay.com/ru/photos/%d0%b0%d0%bb%d1%8c%d0%bf%d0%b8%d0%bd%d0%b8%d0%b7%d0%bc-%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d1%82%d0%b0%d1%89%d0%b8%d1%82%d1%8c-%d0%b4%d0%be%d1%80%d0%be%d0%b6%d0%ba%d0%b0-455338/	28	Все, что нас окружает - это природа. Дикий, дивный мир, не созданный человеком. Порой прекрасно отправится в дальние края подальше от городской суеты, туда куда не ступала нога человека и там где природная красота, наполненная разными звуками успокаивает и умиротворяет твой дух. Чистый, свежий воздух наполнял бы легкие, очищая их от городского дыма, а яркие пейзажи бы радовали глаз. Пение птиц бы ласкало слух. Нам повезло, что наша страна богата красивыми лесами, полями, степями, озерами и реками куда можно отправится и отдохнуть всей семьей. Поэтому берегите природу, так как она будущее для нас и наших поколений!
64	https://cdn.pixabay.com/photo/2022/01/27/22/57/skateboarding-6973365_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d0%ba%d0%b5%d0%b9%d1%82%d0%b1%d0%be%d1%80%d0%b4%d0%b8%d0%bd%d0%b3-%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%ba%d0%be%d0%bd%d1%8c%d0%ba%d0%be%d0%b1%d0%b5%d0%b6%d0%b5%d1%86-6973365/	29	Парень,подросток катается на скейте.Серый фон,асфальт.На голове у парня кепка.Одет в летнюю одежду.На фото один.
65	https://cdn.pixabay.com/photo/2015/01/08/18/26/man-593333_960_720.jpg	https://pixabay.com/ru/photos/%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%bd%d0%b0%d0%bf%d0%b8%d1%81%d0%b0%d1%82%d1%8c-%d0%bf%d0%bb%d0%b0%d0%bd-593333/	29	Мужчина похоже в офисе.Одет в рубашку.На столе стоит ноутбук.Мужчина что-то пишет.
66	https://cdn.pixabay.com/photo/2015/01/09/11/08/startup-594090_960_720.jpg	https://pixabay.com/ru/photos/%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%bd%d0%b0%d0%bf%d0%b8%d1%81%d0%b0%d1%82%d1%8c-%d0%bf%d0%bb%d0%b0%d0%bd-593333/	29	Несколько человек сидят за одним столом.Помищение похоже на офис.Они что-то обсуждают и записывают.Похоже на работу.
67	https://cdn.pixabay.com/photo/2017/05/04/16/37/meeting-2284501_960_720.jpg	https://pixabay.com/ru/photos/%d0%b2%d1%81%d1%82%d1%80%d0%b5%d1%87%d0%b0-%d0%b1%d0%b8%d0%b7%d0%bd%d0%b5%d1%81-%d0%b0%d1%80%d1%85%d0%b8%d1%82%d0%b5%d0%ba%d1%82%d0%be%d1%80-%d0%be%d1%84%d0%b8%d1%81-2284501/	29	несколько человек сидящие за одним столом.они  работаю над проектом.одна женщина и два мужчины.помещение похоже на офис.
68	https://cdn.pixabay.com/photo/2015/02/02/11/09/office-620822_960_720.jpg	https://pixabay.com/ru/photos/%d0%be%d1%84%d0%b8%d1%81-%d0%b1%d0%b8%d0%b7%d0%bd%d0%b5%d1%81-%d0%b1%d1%83%d1%85%d0%b3%d0%b0%d0%bb%d1%82%d0%b5%d1%80-620822/	29	девушка сидящая за столом.она смотрит в телефон.на столе стоит ноутбук.девушка видно работает.
69	https://cdn.pixabay.com/photo/2015/07/17/22/43/student-849822_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82-%d0%bd%d0%b0%d0%b1%d0%be%d1%80-%d1%82%d0%b5%d0%ba%d1%81%d1%82%d0%b0-%d0%ba%d0%bb%d0%b0%d0%b2%d0%b8%d0%b0%d1%82%d1%83%d1%80%d0%b0-849822/	29	девушка работает за кноутбуком.рядом стоит кружка.девушка находится в офисе.видимо она устала.
70	https://cdn.pixabay.com/photo/2022/05/04/02/29/calligraphy-7173006_960_720.jpg	https://pixabay.com/ru/photos/%D0%BA%D0%B0%D0%BB%D0%BB%D0%B8%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%8F-%D0%BF%D0%B8%D1%88%D1%83-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B0-%D1%80%D1%83%D1%87%D0%BA%D0%B0-7173006/	29	девушка сидит за столом.волосы у нее распущены.рядом лежат ручки и фломастеры.девушка занята какой-то работой
71	https://cdn.pixabay.com/photo/2015/03/02/23/40/father-656734_960_720.jpg	https://pixabay.com/ru/photos/%D0%BE%D1%82%D0%B5%D1%86-%D0%B4%D0%BE%D1%87%D1%8C-%D0%BF%D0%BB%D1%8F%D0%B6-%D1%81%D0%B5%D0%BC%D1%8C%D1%8F-%D0%BF%D0%B0%D0%BF%D0%BE%D1%87%D0%BA%D0%B0-656734/	29	на изображении папа с дочкой.вокруг море и солнце.они гуляют по воде.им очень хорошо вместе.
72	https://cdn.pixabay.com/photo/2014/09/21/17/56/mountaineering-455338_960_720.jpg	https://pixabay.com/ru/photos/%d0%b0%d0%bb%d1%8c%d0%bf%d0%b8%d0%bd%d0%b8%d0%b7%d0%bc-%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d1%82%d0%b0%d1%89%d0%b8%d1%82%d1%8c-%d0%b4%d0%be%d1%80%d0%be%d0%b6%d0%ba%d0%b0-455338/	29	мужчина отправился в поход.рядом горы и он один
73	https://cdn.pixabay.com/photo/2015/01/08/18/30/entrepreneur-593371_960_720.jpg	https://pixabay.com/ru/photos/%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D1%82%D0%B5%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BF%D1%83%D1%81%D0%BA%D0%B0%D1%82%D1%8C-%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA-593371/	29	мужчина сидит на деване.он работает за ноутбуком.
74	https://cdn.pixabay.com/photo/2017/08/01/20/52/people-2567915_960_720.jpg	https://pixabay.com/ru/photos/%D0%BB%D1%8E%D0%B4%D0%B8-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D1%8B-%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D1%8F%D1%89%D0%B8%D0%B9-%D1%81%D0%BC%D0%B5%D1%85-2567915/	29	три девушки смеются.видно что им очень весело вместе
75	https://cdn.pixabay.com/photo/2017/07/31/11/21/people-2557396_960_720.jpg	https://pixabay.com/ru/photos/%D0%BB%D1%8E%D0%B4%D0%B8-%D0%B4%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B8-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D1%8B-%D1%81%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%82%D1%8B-2557396/	29	компания людей работают над чем-то вместе.
76	https://cdn.pixabay.com/photo/2021/02/18/12/03/people-6027028_960_720.jpg	https://pixabay.com/ru/photos/%d0%bb%d1%8e%d0%b4%d0%b8-%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82%d1%8b-%d1%83%d0%bd%d0%b8%d0%b2%d0%b5%d1%80%d1%81%d0%b8%d1%82%d0%b5%d1%82-%d0%ba%d0%b0%d0%bc%d0%bf%d1%83%d1%81-6027028/	29	торое молодых людей работают нав пртроде
77	https://cdn.pixabay.com/photo/2017/08/18/08/03/idea-2654148_960_720.jpg	https://pixabay.com/ru/photos/%d0%b8%d0%b4%d0%b5%d1%8f-%d0%bc%d0%be%d0%b7%d0%b3%d0%be%d0%b2%d0%be%d0%b9-%d1%88%d1%82%d1%83%d1%80%d0%bc-%d0%ba%d0%be%d0%bc%d0%b0%d0%bd%d0%b4%d0%bd%d0%b0%d1%8f-%d1%80%d0%b0%d0%b1%d0%be%d1%82%d0%b0-2654148/	29	двое мужчин работают в офисе
78	https://cdn.pixabay.com/photo/2016/11/08/05/10/students-1807505_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82%d1%8b-%d0%ba%d0%be%d0%bc%d0%bf%d1%8c%d1%8e%d1%82%d0%b5%d1%80%d1%8b-%d0%bd%d0%be%d1%83%d1%82%d0%b1%d1%83%d0%ba%d0%b8-1807505/	29	две девушки и парень рработают в ноутбуках на природе
